0x00000000 STATUS_WAIT_0
0xC0370001 STATUS_VID_DUPLICATE_HANDLER
0xC0370002 STATUS_VID_TOO_MANY_HANDLERS
0xC0370003 STATUS_VID_QUEUE_FULL
0xC0370004 STATUS_VID_HANDLER_NOT_PRESENT
0xC0370005 STATUS_VID_INVALID_OBJECT_NAME
0xC0370006 STATUS_VID_PARTITION_NAME_TOO_LONG
0xC0370007 STATUS_VID_MESSAGE_QUEUE_NAME_TOO_LONG
0xC0370008 STATUS_VID_PARTITION_ALREADY_EXISTS
0xC0370009 STATUS_VID_PARTITION_DOES_NOT_EXIST
0xC037000A STATUS_VID_PARTITION_NAME_NOT_FOUND
0xC037000B STATUS_VID_MESSAGE_QUEUE_ALREADY_EXISTS
0xC037000C STATUS_VID_EXCEEDED_MBP_ENTRY_MAP_LIMIT
0xC037000D STATUS_VID_MB_STILL_REFERENCED
0xC037000E STATUS_VID_CHILD_GPA_PAGE_SET_CORRUPTED
0xC037000F STATUS_VID_INVALID_NUMA_SETTINGS
0xC0370010 STATUS_VID_INVALID_NUMA_NODE_INDEX
0xC0370011 STATUS_VID_NOTIFICATION_QUEUE_ALREADY_ASSOCIATED
0xC0370012 STATUS_VID_INVALID_MEMORY_BLOCK_HANDLE
0xC0370013 STATUS_VID_PAGE_RANGE_OVERFLOW
0xC0370014 STATUS_VID_INVALID_MESSAGE_QUEUE_HANDLE
0xC0370015 STATUS_VID_INVALID_GPA_RANGE_HANDLE
0xC0370016 STATUS_VID_NO_MEMORY_BLOCK_NOTIFICATION_QUEUE
0xC0370017 STATUS_VID_MEMORY_BLOCK_LOCK_COUNT_EXCEEDED
0xC0370018 STATUS_VID_INVALID_PPM_HANDLE
0xC0370019 STATUS_VID_MBPS_ARE_LOCKED
0xC037001A STATUS_VID_MESSAGE_QUEUE_CLOSED
0xC037001B STATUS_VID_VIRTUAL_PROCESSOR_LIMIT_EXCEEDED
0xC037001C STATUS_VID_STOP_PENDING
0xC037001D STATUS_VID_INVALID_PROCESSOR_STATE
0xC037001E STATUS_VID_EXCEEDED_KM_CONTEXT_COUNT_LIMIT
0xC037001F STATUS_VID_KM_INTERFACE_ALREADY_INITIALIZED
0xC0370020 STATUS_VID_MB_PROPERTY_ALREADY_SET_RESET
0xC0370021 STATUS_VID_MMIO_RANGE_DESTROYED
0xC0370022 STATUS_VID_INVALID_CHILD_GPA_PAGE_SET
0xC0370023 STATUS_VID_RESERVE_PAGE_SET_IS_BEING_USED
0xC0370024 STATUS_VID_RESERVE_PAGE_SET_TOO_SMALL
0xC0370025 STATUS_VID_MBP_ALREADY_LOCKED_USING_RESERVED_PAGE
0xC0370026 STATUS_VID_MBP_COUNT_EXCEEDED_LIMIT
0xC0370027 STATUS_VID_SAVED_STATE_CORRUPT
0xC0370028 STATUS_VID_SAVED_STATE_UNRECOGNIZED_ITEM
0xC0370029 STATUS_VID_SAVED_STATE_INCOMPATIBLE
0x80370001 STATUS_VID_REMOTE_NODE_PARENT_GPA_PAGES_USED
0xC0360001 STATUS_IPSEC_BAD_SPI
0xC0360002 STATUS_IPSEC_SA_LIFETIME_EXPIRED
0xC0360003 STATUS_IPSEC_WRONG_SA
0xC0360004 STATUS_IPSEC_REPLAY_CHECK_FAILED
0xC0360005 STATUS_IPSEC_INVALID_PACKET
0xC0360006 STATUS_IPSEC_INTEGRITY_CHECK_FAILED
0xC0360007 STATUS_IPSEC_CLEAR_TEXT_DROP
0xC0360008 STATUS_IPSEC_AUTH_FIREWALL_DROP
0xC0360009 STATUS_IPSEC_THROTTLE_DROP
0xC0368000 STATUS_IPSEC_DOSP_BLOCK
0xC0368001 STATUS_IPSEC_DOSP_RECEIVED_MULTICAST
0xC0368002 STATUS_IPSEC_DOSP_INVALID_PACKET
0xC0368003 STATUS_IPSEC_DOSP_STATE_LOOKUP_FAILED
0xC0368004 STATUS_IPSEC_DOSP_MAX_ENTRIES
0xC0368005 STATUS_IPSEC_DOSP_KEYMOD_NOT_ALLOWED
0xC0368006 STATUS_IPSEC_DOSP_MAX_PER_IP_RATELIMIT_QUEUES
0x80380001 STATUS_VOLMGR_INCOMPLETE_REGENERATION
0x80380002 STATUS_VOLMGR_INCOMPLETE_DISK_MIGRATION
0xC0380001 STATUS_VOLMGR_DATABASE_FULL
0xC0380002 STATUS_VOLMGR_DISK_CONFIGURATION_CORRUPTED
0xC0380003 STATUS_VOLMGR_DISK_CONFIGURATION_NOT_IN_SYNC
0xC0380004 STATUS_VOLMGR_PACK_CONFIG_UPDATE_FAILED
0xC0380005 STATUS_VOLMGR_DISK_CONTAINS_NON_SIMPLE_VOLUME
0xC0380006 STATUS_VOLMGR_DISK_DUPLICATE
0xC0380007 STATUS_VOLMGR_DISK_DYNAMIC
0xC0380008 STATUS_VOLMGR_DISK_ID_INVALID
0xC0380009 STATUS_VOLMGR_DISK_INVALID
0xC038000A STATUS_VOLMGR_DISK_LAST_VOTER
0xC038000B STATUS_VOLMGR_DISK_LAYOUT_INVALID
0xC038000C STATUS_VOLMGR_DISK_LAYOUT_NON_BASIC_BETWEEN_BASIC_PARTITIONS
0xC038000D STATUS_VOLMGR_DISK_LAYOUT_NOT_CYLINDER_ALIGNED
0xC038000E STATUS_VOLMGR_DISK_LAYOUT_PARTITIONS_TOO_SMALL
0xC038000F STATUS_VOLMGR_DISK_LAYOUT_PRIMARY_BETWEEN_LOGICAL_PARTITIONS
0xC0380010 STATUS_VOLMGR_DISK_LAYOUT_TOO_MANY_PARTITIONS
0xC0380011 STATUS_VOLMGR_DISK_MISSING
0xC0380012 STATUS_VOLMGR_DISK_NOT_EMPTY
0xC0380013 STATUS_VOLMGR_DISK_NOT_ENOUGH_SPACE
0xC0380014 STATUS_VOLMGR_DISK_REVECTORING_FAILED
0xC0380015 STATUS_VOLMGR_DISK_SECTOR_SIZE_INVALID
0xC0380016 STATUS_VOLMGR_DISK_SET_NOT_CONTAINED
0xC0380017 STATUS_VOLMGR_DISK_USED_BY_MULTIPLE_MEMBERS
0xC0380018 STATUS_VOLMGR_DISK_USED_BY_MULTIPLE_PLEXES
0xC0380019 STATUS_VOLMGR_DYNAMIC_DISK_NOT_SUPPORTED
0xC038001A STATUS_VOLMGR_EXTENT_ALREADY_USED
0xC038001B STATUS_VOLMGR_EXTENT_NOT_CONTIGUOUS
0xC038001C STATUS_VOLMGR_EXTENT_NOT_IN_PUBLIC_REGION
0xC038001D STATUS_VOLMGR_EXTENT_NOT_SECTOR_ALIGNED
0xC038001E STATUS_VOLMGR_EXTENT_OVERLAPS_EBR_PARTITION
0xC038001F STATUS_VOLMGR_EXTENT_VOLUME_LENGTHS_DO_NOT_MATCH
0xC0380020 STATUS_VOLMGR_FAULT_TOLERANT_NOT_SUPPORTED
0xC0380021 STATUS_VOLMGR_INTERLEAVE_LENGTH_INVALID
0xC0380022 STATUS_VOLMGR_MAXIMUM_REGISTERED_USERS
0xC0380023 STATUS_VOLMGR_MEMBER_IN_SYNC
0xC0380024 STATUS_VOLMGR_MEMBER_INDEX_DUPLICATE
0xC0380025 STATUS_VOLMGR_MEMBER_INDEX_INVALID
0xC0380026 STATUS_VOLMGR_MEMBER_MISSING
0xC0380027 STATUS_VOLMGR_MEMBER_NOT_DETACHED
0xC0380028 STATUS_VOLMGR_MEMBER_REGENERATING
0xC0380029 STATUS_VOLMGR_ALL_DISKS_FAILED
0xC038002A STATUS_VOLMGR_NO_REGISTERED_USERS
0xC038002B STATUS_VOLMGR_NO_SUCH_USER
0xC038002C STATUS_VOLMGR_NOTIFICATION_RESET
0xC038002D STATUS_VOLMGR_NUMBER_OF_MEMBERS_INVALID
0xC038002E STATUS_VOLMGR_NUMBER_OF_PLEXES_INVALID
0xC038002F STATUS_VOLMGR_PACK_DUPLICATE
0xC0380030 STATUS_VOLMGR_PACK_ID_INVALID
0xC0380031 STATUS_VOLMGR_PACK_INVALID
0xC0380032 STATUS_VOLMGR_PACK_NAME_INVALID
0xC0380033 STATUS_VOLMGR_PACK_OFFLINE
0xC0380034 STATUS_VOLMGR_PACK_HAS_QUORUM
0xC0380035 STATUS_VOLMGR_PACK_WITHOUT_QUORUM
0xC0380036 STATUS_VOLMGR_PARTITION_STYLE_INVALID
0xC0380037 STATUS_VOLMGR_PARTITION_UPDATE_FAILED
0xC0380038 STATUS_VOLMGR_PLEX_IN_SYNC
0xC0380039 STATUS_VOLMGR_PLEX_INDEX_DUPLICATE
0xC038003A STATUS_VOLMGR_PLEX_INDEX_INVALID
0xC038003B STATUS_VOLMGR_PLEX_LAST_ACTIVE
0xC038003C STATUS_VOLMGR_PLEX_MISSING
0xC038003D STATUS_VOLMGR_PLEX_REGENERATING
0xC038003E STATUS_VOLMGR_PLEX_TYPE_INVALID
0xC038003F STATUS_VOLMGR_PLEX_NOT_RAID5
0xC0380040 STATUS_VOLMGR_PLEX_NOT_SIMPLE
0xC0380041 STATUS_VOLMGR_STRUCTURE_SIZE_INVALID
0xC0380042 STATUS_VOLMGR_TOO_MANY_NOTIFICATION_REQUESTS
0xC0380043 STATUS_VOLMGR_TRANSACTION_IN_PROGRESS
0xC0380044 STATUS_VOLMGR_UNEXPECTED_DISK_LAYOUT_CHANGE
0xC0380045 STATUS_VOLMGR_VOLUME_CONTAINS_MISSING_DISK
0xC0380046 STATUS_VOLMGR_VOLUME_ID_INVALID
0xC0380047 STATUS_VOLMGR_VOLUME_LENGTH_INVALID
0xC0380048 STATUS_VOLMGR_VOLUME_LENGTH_NOT_SECTOR_SIZE_MULTIPLE
0xC0380049 STATUS_VOLMGR_VOLUME_NOT_MIRRORED
0xC038004A STATUS_VOLMGR_VOLUME_NOT_RETAINED
0xC038004B STATUS_VOLMGR_VOLUME_OFFLINE
0xC038004C STATUS_VOLMGR_VOLUME_RETAINED
0xC038004D STATUS_VOLMGR_NUMBER_OF_EXTENTS_INVALID
0xC038004E STATUS_VOLMGR_DIFFERENT_SECTOR_SIZE
0xC038004F STATUS_VOLMGR_BAD_BOOT_DISK
0xC0380050 STATUS_VOLMGR_PACK_CONFIG_OFFLINE
0xC0380051 STATUS_VOLMGR_PACK_CONFIG_ONLINE
0xC0380052 STATUS_VOLMGR_NOT_PRIMARY_PACK
0xC0380053 STATUS_VOLMGR_PACK_LOG_UPDATE_FAILED
0xC0380054 STATUS_VOLMGR_NUMBER_OF_DISKS_IN_PLEX_INVALID
0xC0380055 STATUS_VOLMGR_NUMBER_OF_DISKS_IN_MEMBER_INVALID
0xC0380056 STATUS_VOLMGR_VOLUME_MIRRORED
0xC0380057 STATUS_VOLMGR_PLEX_NOT_SIMPLE_SPANNED
0xC0380058 STATUS_VOLMGR_NO_VALID_LOG_COPIES
0xC0380059 STATUS_VOLMGR_PRIMARY_PACK_PRESENT
0xC038005A STATUS_VOLMGR_NUMBER_OF_DISKS_INVALID
0xC038005B STATUS_VOLMGR_MIRROR_NOT_SUPPORTED
0xC038005C STATUS_VOLMGR_RAID5_NOT_SUPPORTED
0x80390001 STATUS_BCD_NOT_ALL_ENTRIES_IMPORTED
0xC0390002 STATUS_BCD_TOO_MANY_ELEMENTS
0x80390003 STATUS_BCD_NOT_ALL_ENTRIES_SYNCHRONIZED
0xC03A0001 STATUS_VHD_DRIVE_FOOTER_MISSING
0xC03A0002 STATUS_VHD_DRIVE_FOOTER_CHECKSUM_MISMATCH
0xC03A0003 STATUS_VHD_DRIVE_FOOTER_CORRUPT
0xC03A0004 STATUS_VHD_FORMAT_UNKNOWN
0xC03A0005 STATUS_VHD_FORMAT_UNSUPPORTED_VERSION
0xC03A0006 STATUS_VHD_SPARSE_HEADER_CHECKSUM_MISMATCH
0xC03A0007 STATUS_VHD_SPARSE_HEADER_UNSUPPORTED_VERSION
0xC03A0008 STATUS_VHD_SPARSE_HEADER_CORRUPT
0xC03A0009 STATUS_VHD_BLOCK_ALLOCATION_FAILURE
0xC03A000A STATUS_VHD_BLOCK_ALLOCATION_TABLE_CORRUPT
0xC03A000B STATUS_VHD_INVALID_BLOCK_SIZE
0xC03A000C STATUS_VHD_BITMAP_MISMATCH
0xC03A000D STATUS_VHD_PARENT_VHD_NOT_FOUND
0xC03A000E STATUS_VHD_CHILD_PARENT_ID_MISMATCH
0xC03A000F STATUS_VHD_CHILD_PARENT_TIMESTAMP_MISMATCH
0xC03A0010 STATUS_VHD_METADATA_READ_FAILURE
0xC03A0011 STATUS_VHD_METADATA_WRITE_FAILURE
0xC03A0012 STATUS_VHD_INVALID_SIZE
0xC03A0013 STATUS_VHD_INVALID_FILE_SIZE
0xC03A0014 STATUS_VIRTDISK_PROVIDER_NOT_FOUND
0xC03A0015 STATUS_VIRTDISK_NOT_VIRTUAL_DISK
0xC03A0016 STATUS_VHD_PARENT_VHD_ACCESS_DENIED
0xC03A0017 STATUS_VHD_CHILD_PARENT_SIZE_MISMATCH
0xC03A0018 STATUS_VHD_DIFFERENCING_CHAIN_CYCLE_DETECTED
0xC03A0019 STATUS_VHD_DIFFERENCING_CHAIN_ERROR_IN_PARENT
0xC03A001A STATUS_VIRTUAL_DISK_LIMITATION
0xC03A001B STATUS_VHD_INVALID_TYPE
0xC03A001C STATUS_VHD_INVALID_STATE
0xC03A001D STATUS_VIRTDISK_UNSUPPORTED_DISK_SECTOR_SIZE
0x803A0001 STATUS_QUERY_STORAGE_ERROR
0xC03C0001 STATUS_DIS_NOT_PRESENT
0xC03C0002 STATUS_DIS_ATTRIBUTE_NOT_FOUND
0xC03C0003 STATUS_DIS_UNRECOGNIZED_ATTRIBUTE
0xC03C0004 STATUS_DIS_PARTIAL_DATA
